"","seqnames","start","end","width","strand","Conc","Conc_TES","Conc_TEAD1","Fold","p.value","FDR"
"19813","6",133396934,133397334,401,"*",5.18565099921135,5.79161417824161,4.12075001544513,1.67086416279648,0.00455037528203856,0.0112455637637723
"3185","10",114634570,114634970,401,"*",6.98063355460404,6.45319027955628,7.3660279692263,-0.912837689670019,0.00455137762876495,0.011246426132758
"12572","20",60381964,60382364,401,"*",5.29762546546259,4.30335962318032,5.88067150438753,-1.57731188120721,0.00455160223844308,0.011246426132758
"19937","6",140857775,140858175,401,"*",5.6553217897377,6.19323296945283,4.787914708713,1.40531826073982,0.00455357847301491,0.0112502240642006
"6798","15",36370791,36371191,401,"*",4.87441503864234,3.89022713703301,5.45406809234638,-1.56384095531337,0.00455830581066427,0.0112608175754674
"20860","7",43605377,43605777,401,"*",3.13214987902596,4.13214987902596,0,4.13214987902596,0.00456683401957832,0.011280797793227
"19643","6",121826393,121826793,401,"*",4.89265416596326,5.51975619280585,3.75830543878508,1.76145075402076,0.00456778981108492,0.0112820709005374
"8675","18",13353141,13353541,401,"*",3.64902640552312,4.52885332966107,1.00377616859828,3.52507716106279,0.00457183147374951,0.0112909648794481
"23681","9",6788147,6788547,401,"*",5.97987020026131,5.18525561190184,6.48931556929066,-1.30405995738881,0.00457324430828088,0.011293365402886
"10070","2",48346090,48346490,401,"*",5.05184704960933,5.64504330337328,4.02686002884977,1.61818327452352,0.00457445426624961,0.0112940485546836
"20055","6",147642351,147642751,401,"*",5.13854112938702,4.18357117747879,5.70817577054387,-1.52460459306507,0.0045744707110859,0.0112940485546836
"14353","3",150375886,150376286,401,"*",4.01209822604328,4.85183405398794,1.76246533545007,3.08936871853787,0.00457484354172658,0.0112940485546836
"5846","13",73090457,73090857,401,"*",5.24948853923396,5.81833678826832,4.29677871140889,1.52155807685943,0.00457893048339916,0.011303048865265
"4239","11",122199616,122200016,401,"*",4.01843161845117,4.8434723974684,1.88816020614346,2.95531219132494,0.0045820769159078,0.0113097260267585
"22600","8",73492113,73492513,401,"*",5.58899831325473,6.17165879952038,4.59588239928937,1.57577640023101,0.00458352278777569,0.0113122048918341
"25158","X",67673823,67674223,401,"*",4.44710318994296,5.13911183578802,3.06804148380336,2.07107035198466,0.00458625519454642,0.0113178581614382
"10702","2",138429164,138429564,401,"*",3.64348003373247,4.5420782006381,0.762465335450073,3.77961286518802,0.00459557785977003,0.0113397720681553
"20374","6",170497914,170498314,401,"*",6.54807120168077,5.92845421508386,6.98012870275501,-1.05167448767114,0.00460073547307991,0.0113514053115054
"3379","11",13645296,13645696,401,"*",3.4022968568403,1.27378593719272,4.22711049471927,-2.95332455752655,0.00460237176716274,0.0113543489918312
"23825","9",20873557,20873957,401,"*",5.21834663064749,5.84996124221339,4.06859257580719,1.78136866640619,0.00460968723589943,0.0113713016474985
"21499","7",108434712,108435112,401,"*",5.25728941205105,5.82370299301343,4.31154679401362,1.51215619899981,0.00461337298810988,0.0113792980174657
"5121","12",90058692,90059092,401,"*",4.5842631934431,3.5847018289609,5.16907945268392,-1.58437762372302,0.00461515904538185,0.0113826075310092
"6100","13",110338650,110339050,401,"*",5.53872544563241,4.77974914987128,6.0334835934106,-1.25373444353931,0.00461738827240001,0.0113870093148194
"17720","5",113168413,113168813,401,"*",5.3078703670698,4.50057091963288,5.822421349454,-1.32185042982112,0.00462577363239834,0.0114065905202407
"5227","12",99769557,99769957,401,"*",6.52052563718177,7.0030073458011,5.79040869542222,1.21259865037889,0.00462842714062182,0.0114120352731906
"22709","8",80599619,80600019,401,"*",4.03547212448527,4.84729872536437,2.00377616859828,2.84352255676609,0.00462916282065847,0.0114127507592752
"18912","6",42406665,42407065,401,"*",4.81378856946782,5.44254841733774,3.67380496367297,1.76874345366477,0.00463238461580732,0.0114195947928938
"4946","12",69569920,69570320,401,"*",5.8049930688684,5.11605831248782,6.26933543727828,-1.15327712479046,0.00464121922923382,0.0114402727041771
"25116","X",46723386,46723786,401,"*",4.59019102763605,5.28212395618892,3.21144744085214,2.07067651533678,0.00464235110515208,0.0114419617675376
"8422","17",69733678,69734078,401,"*",6.27787332463956,6.78404661176764,5.49130660783181,1.29274000393583,0.0046442305837797,0.0114454929384578
"11237","2",179268296,179268696,401,"*",6.10976405921281,6.66691553150663,5.19011822733718,1.47679730416945,0.00464529917015755,0.0114470252155729
"6405","14",58866349,58866749,401,"*",3.98122079600445,4.84320342766748,1.52691758238415,3.31628584528333,0.0046501497225077,0.011457875886429
"20911","7",47551957,47552357,401,"*",5.18696943999176,5.80006169498306,4.0991315561762,1.70093013880686,0.00465232307332266,0.0114621285336007
"11572","2",215136744,215137144,401,"*",3.63690566233512,4.51567489231147,1.00377616859828,3.51189872371319,0.00465469176472387,0.011466003580549
"22007","8",11510890,11511290,401,"*",6.21356751802237,5.5287759283725,6.67604322269229,-1.14726729431979,0.00465479105463776,0.011466003580549
"11647","2",219803311,219803711,401,"*",5.69863310110495,6.25933992149006,4.76904528166868,1.49029463982138,0.00466082551711239,0.0114797642628002
"9035","18",60176354,60176754,401,"*",5.51217539100935,6.07367325802957,4.58036283107749,1.49331042695207,0.00466513495986303,0.011489273928261
"13434","3",41900193,41900593,401,"*",4.76721357898062,5.41371953854384,3.56506510951741,1.84865442902643,0.00466589737136688,0.0114900469921827
"23599","9",2764246,2764646,401,"*",5.38143793416535,5.94609435775288,4.44069563547396,1.50539872227892,0.00466660064464506,0.0114906742901304
"1015","1",116201896,116202296,401,"*",4.2684937077127,5.04371280425902,2.47538722907442,2.5683255751846,0.00467030451915519,0.0114986892043938
"16782","5",38696973,38697373,401,"*",3.60893853743959,4.53710213945986,0.245261825098939,4.29184031436092,0.00467643101593255,0.0115126667082606
"17817","5",123881984,123882384,401,"*",4.40590968927831,5.11390627841054,2.95766047548798,2.15624580292256,0.00468133471836144,0.0115236314802521
"17120","5",68368340,68368740,401,"*",3.61679747754429,4.54536116131034,0.245261825098939,4.3000993362114,0.0046846440515316,0.0115306698032414
"12607","21",14591782,14592182,401,"*",4.55036491933364,5.24445536493443,3.16252254463935,2.08193282029508,0.00468902574855339,0.0115403460108023
"3831","11",92242955,92243355,401,"*",4.01679111887461,4.85707732217986,1.76246533545007,3.09461198672979,0.00469305290835042,0.0115491478776293
"4354","11",131977305,131977705,401,"*",7.16981374678484,6.66814709411774,7.54132758219946,-0.873180488081712,0.00469508992698666,0.0115530509796892
"24378","9",98989643,98990043,401,"*",5.86272792311093,5.06318555272211,6.37416419072363,-1.31097863800152,0.00470020866453849,0.0115645356865297
"3169","10",113385117,113385517,401,"*",5.3375899165671,5.93323722221721,4.30505233589167,1.62818488632554,0.00470208528732594,0.0115673729247956
"15890","4",113444294,113444694,401,"*",4.25682715535102,5.0073252744273,2.6022298756635,2.4050953987638,0.00470226487777428,0.0115673729247956
"25261","X",108583101,108583501,401,"*",3.65947160188317,4.55922730669755,0.762465335450073,3.79676197124747,0.00470351492876263,0.011569337056653
"11548","2",209525911,209526311,401,"*",4.08804140393688,2.92720993575628,4.7228626095306,-1.79565267377432,0.00470592848820409,0.011573273524452
"13130","3",9141268,9141668,401,"*",4.96747061573486,5.60196601335767,3.80776969243711,1.79419632092056,0.0047060188267709,0.011573273524452
"23297","8",125606431,125606831,401,"*",6.32026967079153,6.7942324543844,5.60970447800293,1.18452797638147,0.00470678593770257,0.0115740489683302
"15541","4",56641617,56642017,401,"*",7.04603203738808,6.45422013990566,7.4644820790921,-1.01026193918644,0.00471166255271469,0.0115847898109043
"19796","6",132401316,132401716,401,"*",6.37888492876632,6.85805026950938,5.6564246449765,1.20162562453288,0.00471224972901339,0.0115847898109043
"18778","6",22113050,22113450,401,"*",6.14053347780823,6.61910333619023,5.41944186358556,1.19966147260467,0.004712510524609,0.0115847898109043
"9673","2",17607425,17607825,401,"*",4.68362834269394,5.32659262663336,3.49416414908336,1.83242847755,0.00471422491645402,0.0115872853645365
"7248","15",83287566,83287966,401,"*",6.06852054832845,4.10219044549024,6.87100069116463,-2.76881024567439,0.00471483543509659,0.0115872853645365
"22444","8",59339430,59339830,401,"*",4.18702232081845,4.97921302708037,2.2889303901819,2.69028263689848,0.00471488260753879,0.0115872853645365
"13430","3",41318491,41318891,401,"*",3.65020933742894,4.53013897146226,1.00377616859828,3.52636280286399,0.00471967741638442,0.0115979564559171
"22318","8",48430991,48431391,401,"*",5.22209922193408,4.31840234145068,5.77347713888517,-1.45507479743449,0.00472023339350102,0.0115982101548733
"3974","11",102196353,102196753,401,"*",4.14481762007391,4.91566988633138,2.3773434945499,2.53832639178148,0.00472103512334321,0.0115990675927694
"7906","17",5091865,5092265,401,"*",3.98307429680552,4.82965779334133,1.67380496367297,3.15585282966836,0.00472362841743631,0.0116036949438103
"17467","5",89900071,89900471,401,"*",4.16408871590478,4.96701075711963,2.19474326372267,2.77226749339695,0.0047238244425403,0.0116036949438103
"9468","19",46271802,46272202,401,"*",5.44549484684473,4.65189032822707,5.95453095159898,-1.30264062337191,0.00472711403951152,0.0116104248967827
"4149","11",114307497,114307897,401,"*",5.68981879497529,4.74762539828056,6.25498599552182,-1.50736059724126,0.00472747061044346,0.0116104248967827
"1936","1",232227248,232227648,401,"*",4.10491043185019,4.90870851623349,2.12956574701132,2.77914276922217,0.00472861469662296,0.0116121214817951
"7520","16",34063850,34064250,401,"*",4.30044792279216,5.11551703197325,2.24526182509894,2.87025520687431,0.00473544963148516,0.0116269696137851
"23597","9",2725211,2725611,401,"*",4.30413591712902,5.08527848189183,2.47538722907442,2.6098912528174,0.00473556877782159,0.0116269696137851
"22287","8",42658220,42658620,401,"*",5.11670488413399,4.1936204691023,5.67508979102561,-1.48146932192331,0.00473613830253188,0.0116272535730006
"14605","3",173520379,173520779,401,"*",4.92115842415138,5.53750094723526,3.82270268880165,1.71479825843362,0.00473749839444754,0.0116294781399921
"5126","12",90712674,90713074,401,"*",3.91261618588032,2.46505090904922,4.6204592965444,-2.15540838749518,0.0047386379981668,0.0116300737292486
"18581","6",11685331,11685731,401,"*",4.70749013392791,3.77641962109399,5.26872433647334,-1.49230471537934,0.00473864898063458,0.0116300737292486
"9235","19",20197676,20198076,401,"*",3.66202619132563,4.59284840346662,0.245261825098939,4.34758657836768,0.00474069673380586,0.0116339849532176
"14827","3",188198064,188198464,401,"*",5.04313534423471,5.68446347101212,3.85948307074427,1.82498040026785,0.00474247218334329,0.0116372272406981
"14617","3",174011038,174011438,401,"*",4.0780622789896,4.93492347130233,1.67380496367297,3.26111850762936,0.0047440767569429,0.0116400496465246
"17602","5",98109723,98110123,401,"*",5.81838941297478,6.34213884971175,4.98783518640636,1.35430366330539,0.00474617794071734,0.01164408987601
"4530","12",24488080,24488480,401,"*",5.86656163137944,6.38912690234603,5.03903059306753,1.3500963092785,0.0047496789147298,0.0116515631942495
"9119","19",2491482,2491882,401,"*",5.92847293107126,5.22922427932138,6.39742853573236,-1.16820425641098,0.00475220496759766,0.0116566437054689
"13368","3",33211467,33211867,401,"*",4.27553674406956,5.0205799869217,2.64949334244885,2.37108664447286,0.00475338939638029,0.0116575243198555
"17708","5",112228658,112229058,401,"*",7.49505558986173,6.97217329599752,7.87802161194458,-0.905848315947062,0.00475347408248927,0.0116575243198555
"7259","15",84990458,84990858,401,"*",4.11055597691721,4.90547284869087,2.19474326372267,2.71072958496819,0.00475534634161091,0.0116609995768535
"23260","8",123537592,123537992,401,"*",6.11156659003033,5.46291183371938,6.55742587963395,-1.09451404591457,0.00475875163423491,0.011668233093973
"14496","3",167666497,167666897,401,"*",4.36574448736626,3.32132337267466,4.96521519618246,-1.64389182350781,0.00475924576025874,0.0116683278673852
"17055","5",65329265,65329665,401,"*",3.976080472122,4.82187714048314,1.67380496367297,3.14807217681017,0.00476029567451015,0.0116697851281915
"7730","16",65336130,65336530,401,"*",4.54090340579642,3.5128255889924,5.13510504405086,-1.62227945505846,0.00476232875412239,0.01167365209292
"11098","2",168278251,168278651,401,"*",3.98627213427818,4.87412485843328,1.24526182509894,3.62886303333434,0.00476354695450451,0.0116755210371696
"10025","2",45962540,45962940,401,"*",6.3652247575571,6.84871023675011,5.6327788419278,1.2159313948223,0.00476770868696567,0.0116846035724372
"6016","13",101450385,101450785,401,"*",5.34532067491161,4.46832073299482,5.88683697184574,-1.41851623885092,0.00476874949345308,0.0116860363997782
"4608","12",28177328,28177728,401,"*",3.66024003494214,4.5410369317717,1.00377616859828,3.53726076317343,0.00477364479578517,0.0116969136660377
"14727","3",181458882,181459282,401,"*",5.99048890210385,6.5100273783661,5.17064543840906,1.33938193995704,0.00477680133660669,0.0117032827483866
"5206","12",96427349,96427749,401,"*",6.25223814456086,6.72578274910882,5.54262297620914,1.18315977289968,0.0047771577679709,0.0117032827483866
"17792","5",122852743,122853143,401,"*",4.12943662116834,3.03534728950007,4.74444631000539,-1.70909902050532,0.00477903039868146,0.0117067508848175
"20209","6",155084615,155085015,401,"*",6.83909826148733,6.25214569868809,7.25512976333719,-1.0029840646491,0.00478196645627934,0.0117128230879591
"1945","1",232704807,232705207,401,"*",5.51223431415465,6.06590597944841,4.6022298756635,1.46367610378491,0.00478436068052318,0.0117175671045548
"16421","4",185775320,185775720,401,"*",5.69471770153135,6.26365689321446,4.74174674464235,1.52191014857211,0.00478587525392691,0.0117201560324156
"7302","15",87723320,87723720,401,"*",5.98699602476729,6.49530731156156,5.19517793138188,1.30012938017968,0.00479111971617691,0.0117318777374326
"8993","18",57743046,57743446,401,"*",6.04009127077277,6.57791812099063,5.17290753470526,1.40501058628538,0.00479210310225852,0.0117331642238038
"1856","1",221958116,221958516,401,"*",5.70331086726524,6.25680137344657,4.79380596632295,1.46299540712362,0.00480200477755602,0.0117562842499455
"736","1",93960952,93961352,401,"*",4.50669960710658,3.52472279088954,5.08560399499422,-1.56088120410467,0.00480460635611656,0.0117615294439555
"19189","6",73951203,73951603,401,"*",3.60579726456077,4.53380030928188,0.245261825098939,4.28853848418294,0.00481290390169538,0.0117807158564525
"11949","2",235244417,235244817,401,"*",5.18981365800332,5.76212649019827,4.22711049471927,1.535015995479,0.00481852710342564,0.0117933531418322
"10425","2",98758114,98758514,401,"*",5.59785084037363,4.60643631129316,6.17994012599606,-1.5735038147029,0.0048193137714466,0.0117941517192318
"23659","9",4328727,4329127,401,"*",4.59580733671407,5.2468107433508,3.3773434945499,1.8694672488009,0.00482030638054914,0.0117954540889204
"8406","17",67650769,67651169,401,"*",5.82148074294103,4.88953526192963,6.38302582012601,-1.49349055819638,0.00482089122371499,0.0117957397382639
"973","1",115172289,115172689,401,"*",3.0956476061164,4.0956476061164,0,4.0956476061164,0.00482134400809435,0.0117957397382639
"13185","3",16711698,16712098,401,"*",3.96143880498902,4.82142042082688,1.52691758238415,3.29450283844273,0.0048223804836952,0.0117971488952734
"4145","11",113814183,113814583,401,"*",4.3680278127936,5.11071078898904,2.75413351269392,2.35657727629512,0.00482407616948567,0.0118001702768914
"20717","7",31899705,31900105,401,"*",3.0988064650593,4.0988064650593,0,4.0988064650593,0.00482546278155646,0.0118024351286914
"13991","3",110589448,110589848,401,"*",4.4688794320561,5.15787334919589,3.10241716085704,2.05545618833884,0.004826482668501,0.0118038026731894
