"","seqnames","start","end","width","strand","Conc","Conc_TES","Conc_TESmut","Fold","p.value","FDR"
"11618","2",217360870,217361270,401,"*",6.62437193479313,6.89853118491252,6.2855940531462,0.612937131766324,0.0224192129125945,0.0423174827182242
"18094","5",143887297,143887697,401,"*",5.16430805928514,5.55852079999148,4.62011441484926,0.938406385142216,0.0224234156687884,0.0423198961066673
"13005","22",32545211,32545611,401,"*",5.56007921316357,5.13048545486463,5.89067108477176,-0.760185629907126,0.0224237956689489,0.0423198961066673
"19676","6",125137802,125138202,401,"*",5.3182065580191,5.7114067943825,4.77595130370144,0.935455490681055,0.0224342947591166,0.0423365916126073
"4490","12",22228116,22228516,401,"*",4.88806064657285,5.3154125137911,4.27814951781939,1.03726299597171,0.0224614414492941,0.0423845829671224
"670","1",89489001,89489401,401,"*",4.5692093136288,5.01723222044091,3.9159234531772,1.10130876726371,0.0224630347580283,0.0423845829671224
"93","1",14697074,14697474,401,"*",6.51171062509971,6.77717278929753,6.18613321527979,0.591039574017739,0.0224742485661986,0.0424026184924315
"2509","10",45063612,45064012,401,"*",5.42547476183919,5.78271787797955,4.94958718121212,0.833130696767427,0.0224810148257646,0.0424122606994246
"3489","11",29282193,29282593,401,"*",6.06039875931579,6.36243167648089,5.67792208363715,0.68450959284374,0.0224887021382834,0.0424236389995042
"4544","12",25495592,25495992,401,"*",4.20061042892656,3.27689500471839,4.75922124817948,-1.48232624346109,0.0225067886552884,0.042454631678488
"300","1",46757190,46757590,401,"*",4.24749557792819,3.46942140100049,4.75018800330052,-1.28076660230003,0.0225098940718941,0.0424573629736867
"23320","8",127034907,127035307,401,"*",5.23748793183868,5.59722016574828,4.75715520174574,0.840064964002543,0.0225712843222821,0.042570020556588
"2171","10",6088688,6089088,401,"*",6.94905135828178,6.62972699948816,7.21034732574369,-0.580620326255527,0.0226140761248713,0.0426455966003229
"9089","18",73691032,73691432,401,"*",3.98185835365523,4.47977212414728,3.21532925559716,1.26444286855013,0.0226146855175979,0.0426455966003229
"18892","6",39416735,39417135,401,"*",5.75654894386779,5.2265339862363,6.14330741854405,-0.916773432307746,0.0226214494127838,0.0426552114948745
"3262","10",126549269,126549669,401,"*",5.24766304364762,5.6172827558152,4.74945941376514,0.86782334205006,0.022624153863691,0.0426571710122411
"16885","5",54646644,54647044,401,"*",6.43999579325364,6.72116528918362,6.09043033324106,0.630734955942554,0.0226260809088004,0.0426576645734769
"6122","14",22370060,22370460,401,"*",5.90078904373027,4.86588616722217,6.49720068124415,-1.63131451402198,0.0226312004671857,0.0426641765651625
"5974","13",95411530,95411930,401,"*",6.03540696757101,6.33239983786891,5.66099372301021,0.671406114858691,0.0226571113169178,0.0427098803071724
"7009","15",57873793,57874193,401,"*",3.92547328008903,3.10807274693883,4.44404519326801,-1.33597244632919,0.0226852206256291,0.042759721232238
"7885","16",88304363,88304763,401,"*",5.34182315915599,4.80405441432165,5.73267193456474,-0.92861752024309,0.0226936709734995,0.0427725020717506
"24286","9",89477815,89478215,401,"*",5.36422843842696,4.83739237653666,5.74930023429955,-0.911907857762892,0.0227044816940334,0.0427897294786903
"11694","2",221876292,221876692,401,"*",4.0322821199804,4.54160925861845,3.23795942790036,1.30364983071809,0.0227068867446835,0.0427911138712436
"13137","3",11238806,11239206,401,"*",5.1276043403688,5.54195257977455,4.5440193722804,0.99793320749415,0.0227395072734427,0.0428494349210319
"8912","18",45774254,45774654,401,"*",6.14391587811132,6.44765770668481,5.75868846794804,0.688969238736767,0.0227617546504125,0.0428882020687729
"24813","X",14027430,14027830,401,"*",6.89834486557763,7.14858488482344,6.59539808580769,0.553186799015747,0.0227686863680206,0.0428981075318636
"19407","6",105587266,105587666,401,"*",7.21999351179868,7.45034140921157,6.94574722076159,0.504594188449983,0.0227726533866043,0.0429024262080795
"8558","18",3368059,3368459,401,"*",5.73585982098582,5.28077451725772,6.08129362432955,-0.800519107071834,0.022794204769048,0.0429398697870227
"14279","3",146313636,146314036,401,"*",4.62185396705831,5.06543050820396,3.97806175964826,1.0873687485557,0.0228031525636667,0.0429535668851302
"2395","10",31262661,31263061,401,"*",4.00533538206975,2.95519303124003,4.60663205993888,-1.65143902869885,0.0228169188871422,0.042976337809782
"16199","4",153233953,153234353,401,"*",4.20897750723028,4.68656934006119,3.49012977135879,1.1964395687024,0.0228514428813171,0.0430382001946782
"11645","2",219803311,219803711,401,"*",5.95394189671875,6.25933992149006,5.56604047109622,0.693299450393839,0.0228601152672268,0.043051368378568
"10379","2",86062104,86062504,401,"*",5.23538797485713,5.60941550838414,4.72910560074278,0.88030990764136,0.0228731806648888,0.0430712062687159
"10808","2",147588209,147588609,401,"*",5.54135975728609,5.03730335068234,5.91417659111573,-0.876873240433386,0.0228740119487668,0.0430712062687159
"16870","5",53406629,53407029,401,"*",5.23929932292007,4.73665894975783,5.61134447601476,-0.874685526256925,0.0229000103684987,0.0431169912237754
"9779","2",28300917,28301317,401,"*",6.35903495214743,6.65040790935992,5.99352716595505,0.656880743404876,0.0229238763151325,0.0431587546441595
"23729","9",14274297,14274697,401,"*",4.8771326289651,5.2719472304931,4.33178487019269,0.94016236030041,0.0229326240248793,0.0431720509312345
"15089","4",13988343,13988743,401,"*",4.93625790157134,4.30202363167768,5.37531428948218,-1.0732906578045,0.0229492949744593,0.0432002601459252
"14925","3",191484571,191484971,401,"*",4.18627790792197,4.68090633177157,3.42761090202492,1.25329542974665,0.0229512974870066,0.0432008550537998
"12176","20",11429142,11429542,401,"*",4.39253804202064,4.83739237653666,3.74602693763284,1.09136543890382,0.0229616154867237,0.0432171008308534
"12908","21",45698464,45698864,401,"*",4.76404431756437,4.10588488398459,5.2143331522069,-1.10844826822231,0.0229807985203505,0.043248559003355
"4877","12",65602480,65602880,401,"*",5.47434819149156,5.83035119234673,5.00066729699936,0.829683895347372,0.0229817061662113,0.043248559003355
"22153","8",32246230,32246630,401,"*",4.4973415818402,4.93718061309996,3.86145906436121,1.07572154873875,0.0229992972046942,0.0432784835962276
"4229","11",122105386,122105786,401,"*",5.71405167815401,6.04036593854521,5.29167413876366,0.748691799781548,0.0230165137458497,0.0433076991415958
"17698","5",111943040,111943440,401,"*",4.42437369335768,4.87673769674788,3.76172973125041,1.11500796549747,0.0230540017269334,0.0433750501826754
"547","1",76257802,76258202,401,"*",4.53537667961837,3.83365628397119,5.00543078820976,-1.17177450423857,0.0230571682239532,0.043377821770328
"8614","18",9324039,9324439,401,"*",4.17202009465601,3.25490999515964,4.72825942561752,-1.47334943045788,0.0230603831384542,0.0433806840328003
"18805","6",24882354,24882754,401,"*",3.7362345267469,4.29145363845427,2.82195345012469,1.46950018832958,0.0230751252064734,0.0434052289094598
"21759","7",134695267,134695667,401,"*",5.08197349002223,5.47002284910114,4.54951833362887,0.920504515472273,0.0231002095345723,0.0434474349647115
"8920","18",46259993,46260393,401,"*",3.97448820383425,3.07405062047807,4.52467550221248,-1.45062488173441,0.0231009550366713,0.0434474349647115
"2093","1",246005045,246005445,401,"*",4.90073710750078,4.348000152501,5.29938781767366,-0.951387665172663,0.0231121694360663,0.0434627785666051
"11981","2",237304747,237305147,401,"*",6.3877740661261,6.66108866079636,6.05028701914111,0.61080164165525,0.0231125066222008,0.0434627785666051
"10909","2",152223289,152223689,401,"*",4.38963052419131,4.85048734706792,3.70841820502453,1.14206914204339,0.0231156546984653,0.0434655076529315
"25165","X",68385245,68385645,401,"*",3.68058291952956,4.24173742490153,2.74973660156015,1.49200082334138,0.0231394623687864,0.0435070807427212
"24621","9",130846484,130846884,401,"*",5.59597116272394,5.15304190107755,5.93437909861752,-0.781337197539969,0.0231507788486653,0.0435251633752227
"10090","2",50953060,50953460,401,"*",4.05856406078014,4.55231353241189,3.30199019069845,1.25032334171344,0.0231539211933936,0.0435278765074101
"11975","2",237235361,237235761,401,"*",6.25816080899244,6.54806340530494,5.89496825703724,0.653095148267703,0.0231572716222483,0.0435309803974105
"1036","1",117170028,117170428,401,"*",5.53109135379533,5.88818967042337,5.05546170432858,0.832727966094787,0.0231612742811552,0.0435353098023239
"10301","2",73494026,73494426,401,"*",4.13320921692373,3.20409832012899,4.69374624348303,-1.48964792335405,0.0231888595097391,0.0435807951948841
"14709","3",180083267,180083667,401,"*",3.62131991311772,4.20793671711563,2.6163455910478,1.59159112606783,0.0231888756443734,0.0435807951948841
"10311","2",74583537,74583937,401,"*",6.42221827627453,5.93330445492599,6.78672193907359,-0.853417484147604,0.0231924369285417,0.0435842905407912
"6477","14",62694082,62694482,401,"*",5.21399566872861,4.62844103523013,5.629329143284,-1.00088810805387,0.0232123238745919,0.0436184630554245
"13386","3",37221468,37221868,401,"*",5.50080312737837,4.89198617310875,5.92762155617182,-1.03563538306307,0.0232150040036461,0.0436202994614097
"10158","2",61988499,61988899,401,"*",5.05100036103107,5.43397338749291,4.52810494334943,0.905868444143489,0.0232177665676369,0.0436222904794328
"23963","9",69397335,69397735,401,"*",4.53413002826597,3.79215457369967,5.02169862424731,-1.22954405054764,0.0232534945454763,0.0436862131482891
"5186","12",95340189,95340589,401,"*",3.78269530539358,2.93185914934975,4.31430055500399,-1.38244140565423,0.0232626257335428,0.0437001628623081
"16932","5",56406211,56406611,401,"*",4.03268994413404,4.53266162206779,3.2612050141955,1.27145660787229,0.0232747519422476,0.0437197364341582
"23695","9",10265023,10265423,401,"*",5.68976983605896,5.18123858240797,6.06501760712637,-0.883779024718401,0.0233172941672198,0.0437964369693139
"18089","5",143657825,143658225,401,"*",3.84420582478716,4.39638095911193,2.93832094490442,1.45806001420751,0.0233241350331777,0.0438060739797551
"7552","16",50351118,50351518,401,"*",5.20032703069727,5.59571228767047,4.65388369766054,0.941828590009932,0.0233697909807624,0.0438886045280945
"15295","4",29259542,29259942,401,"*",4.38983029780004,4.87043298902389,3.66405868216576,1.20637430685813,0.023382295795428,0.0439088695180474
"60","1",10197043,10197443,401,"*",5.11671930811076,5.49700973479111,4.59883681316882,0.898172921622289,0.0233971097351101,0.0439334674515892
"21980","8",8618194,8618594,401,"*",4.87693953579223,5.29460232057923,4.28671208867286,1.00789023190637,0.0234021387112906,0.043939689601145
"7519","16",34071881,34072281,401,"*",4.46340479962919,4.96383954346265,3.69080139177127,1.27303815169138,0.0234112009019904,0.0439534830185712
"16605","5",17000312,17000712,401,"*",7.05922983521895,6.75643126392859,7.30936883972617,-0.552937575797572,0.0234153213019868,0.0439579971030923
"17932","5",126920217,126920617,401,"*",4.89721066677023,4.34100576640757,5.29765150739045,-0.956645740982881,0.0234242095491046,0.0439683130114627
"8984","18",56043595,56043995,401,"*",6.20486225229809,5.78367317031384,6.53046874562293,-0.746795575309096,0.0234242492062551,0.0439683130114627
"25093","X",45900714,45901114,401,"*",5.02396091245987,4.41033837684207,5.45311771270182,-1.04277933585976,0.0234355523726666,0.0439863063876193
"14093","3",117788103,117788503,401,"*",4.90450154357836,4.2092549950523,5.37167273748345,-1.16241774243115,0.02343742599165,0.0439866000587667
"23759","9",17613762,17614162,401,"*",7.11863848682831,7.37238408073871,6.81053242695069,0.56185165378802,0.0234434325947824,0.0439946497690803
"392","1",59502323,59502723,401,"*",6.77737060883763,7.02231840824009,6.48215425311118,0.540164155128905,0.0234552895566192,0.0440136764546448
"6731","15",29785213,29785613,401,"*",4.2715831698344,3.62372785858757,4.71706793188615,-1.09334007329858,0.0234630988383038,0.0440251054674765
"9750","2",27761467,27761867,401,"*",6.1352769692474,6.44168785629048,5.74573626227534,0.695951594015141,0.0234680291675473,0.0440311312646226
"16011","4",127006413,127006813,401,"*",4.71341123573677,5.12305279490099,4.13918044469738,0.983872350203606,0.023487855791558,0.0440651028238282
"12448","20",48246747,48247147,401,"*",4.20155174929703,4.70660831564209,3.41771727180444,1.28889104383765,0.0234998330371818,0.0440843444218563
"2269","10",17227013,17227413,401,"*",6.80542889557863,7.05031565449752,6.51030129652874,0.540014357968776,0.0235077013478021,0.0440945505582415
"24520","9",115328248,115328648,401,"*",5.74177551374968,5.24360847582316,6.11137517412054,-0.867766698297384,0.0235087163091,0.0440945505582415
"5671","13",44313134,44313534,401,"*",5.31927622344475,5.69385065472034,4.81198659361495,0.881864061105386,0.0235224186217925,0.0441170211902062
"13844","3",100122357,100122757,401,"*",5.70978406965042,6.03144769945029,5.29518723781271,0.736260461637578,0.0235467093908915,0.0441593460544019
"17725","5",113345239,113345639,401,"*",5.04060197008486,5.43682332352416,4.4925511672529,0.944272156271257,0.023554954729847,0.0441715754289723
"2996","10",90850300,90850700,401,"*",4.52748196462515,4.96083609192559,3.90517343951625,1.05566265240935,0.0235701767286716,0.044196885080276
"16599","5",16726470,16726870,401,"*",3.95410747590589,4.4550917325097,3.18017519598509,1.27491653652461,0.0235925709143413,0.0442356387455546
"14537","3",171002263,171002663,401,"*",3.85160070718858,3.00913793548111,4.37998124503532,-1.3708433095542,0.0236007087525695,0.0442476583038732
"10605","2",128579043,128579443,401,"*",4.18157168700887,4.69518012558289,3.37662578195739,1.3185543436255,0.023607080967558,0.0442563660761831
"16552","5",11524194,11524594,401,"*",4.33966923738311,3.64392838347805,4.80706121401798,-1.16313283053993,0.02361214488662,0.0442626200816436
"6578","14",71776829,71777229,401,"*",6.69578897931019,6.953623721951,6.3816254091697,0.571998312781302,0.0236245929981672,0.0442827143451668
"25194","X",78636075,78636475,401,"*",4.27321282169554,3.50559756750206,4.77157847470458,-1.26598090720252,0.0236275418602533,0.0442850012652557
"24727","X",10986634,10987034,401,"*",6.12649807356136,6.41328063752972,5.76819828434698,0.64508235318274,0.0236318362424027,0.0442898095687289
"3189","10",114758356,114758756,401,"*",5.39109265729114,4.78316279960184,5.81747816147059,-1.03431536186874,0.0236477376113074,0.0443163689114969
"14610","3",173819401,173819801,401,"*",3.13688128086856,3.8131977997306,1.82195345012469,1.9912443496059,0.0236590580817195,0.0443343402941717
"2336","10",26455861,26456261,401,"*",3.87978483488907,4.38550728512783,3.09432204148018,1.29118524364765,0.0236669760866878,0.0443459336871183
"362","1",57124746,57125146,401,"*",7.22758737144424,7.45292720975878,6.9604164393762,0.492510770382575,0.0236699217042372,0.044348209067857
"12591","21",7939160,7939560,401,"*",4.30868929789406,3.68125929766138,4.74450078296924,-1.06324148530786,0.0236779118987894,0.0443599349959329
"4363","11",134692055,134692455,401,"*",3.95150924311251,3.06424462918395,4.49684682813429,-1.43260219895034,0.0236825623843721,0.0443637663289531
"20757","7",34059037,34059437,401,"*",6.48173588752148,6.7581289543579,6.1395349705462,0.618593983811699,0.0236834206959882,0.0443637663289531
"20812","7",39589648,39590048,401,"*",5.28737161441373,5.6431286072645,4.81412784543401,0.829000761830491,0.0236891982589056,0.0443694730405837
"10910","2",152240708,152241108,401,"*",5.36350625974414,5.73574212936522,4.86051612165486,0.875226007710364,0.0236899314013142,0.0443694730405837
"12922","22",16869323,16869723,401,"*",2.61421259692228,1.16295636817412,3.32288291776821,-2.15992654959409,0.0237009242603372,0.0443854111842402
"6510","14",66606859,66607259,401,"*",5.35148122831072,5.74950294623742,4.79995979826635,0.949543147971075,0.0237024780149884,0.0443854111842402
"8064","17",26875362,26875762,401,"*",4.49432628496237,3.90290744281451,4.91258115216159,-1.00967370934707,0.023703639326999,0.0443854111842402
"9326","19",33350541,33350941,401,"*",5.61748674752144,5.20108995212046,5.94022980576174,-0.739139853641285,0.0237107296193961,0.0443954425795228
