"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006858","GO:0006858","extracellular transport","15/4047","49/18986",0.306122448979592,1.43613561065642,1.59101816525002,0.082219874155539,0.22954254479251,0.167342432897184,"81839/200162/55811/144535/1770/79582/164781/152110/80157/1767/79925/8701/23639/5991/27019",15
"GO:0033628","GO:0033628","regulation of cell adhesion mediated by integrin","15/4047","49/18986",0.306122448979592,1.43613561065642,1.59101816525002,0.082219874155539,0.22954254479251,0.167342432897184,"1942/7042/5328/23075/83700/3690/8631/1803/10563/5054/5420/8754/6591/4067/5747",15
"GO:0035272","GO:0035272","exocrine system development","15/4047","49/18986",0.306122448979592,1.43613561065642,1.59101816525002,0.082219874155539,0.22954254479251,0.167342432897184,"79971/7042/8829/59277/55727/2252/6662/7040/29842/7052/1956/10512/6469/6591/4781",15
"GO:0098927","GO:0098927","vesicle-mediated transport between endosomal compartments","15/4047","49/18986",0.306122448979592,1.43613561065642,1.59101816525002,0.082219874155539,0.22954254479251,0.167342432897184,"8898/5962/6653/8411/9482/4642/5289/51652/55614/6714/4771/23317/1601/64089/4478",15
"GO:1902041","GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors","15/4047","49/18986",0.306122448979592,1.43613561065642,1.59101816525002,0.082219874155539,0.22954254479251,0.167342432897184,"467/85450/3958/7057/117584/5366/6672/598/2876/2932/658/653/5054/6788/407007",15
"GO:0071300","GO:0071300","cellular response to retinoic acid","20/4047","69/18986",0.289855072463768,1.35981922554907,1.55845374609822,0.0824510052930591,0.230086549306588,0.167739026212707,"27/10413/472/1813/81029/8854/6662/8324/1385/5105/7474/2042/2932/3066/358/2185/4067/19/9314/3371",20
"GO:0001754","GO:0001754","eye photoreceptor cell differentiation","16/4047","53/18986",0.30188679245283,1.41626455189262,1.57946055933946,0.0827854229874644,0.230918178544189,0.168345305366815,"118427/23418/23322/6774/6662/1826/7068/5523/5584/8842/348980/639/6101/4915/23287/4693",16
"GO:1905515","GO:1905515","non-motile cilium assembly","19/4047","65/18986",0.292307692307692,1.3713253882268,1.56081136446863,0.0828315541375229,0.230945295777718,0.168365074529156,"92344/3784/26005/57562/79659/8100/10464/23322/3754/200728/8195/4134/55764/57545/27152/221322/989/6101/1183",19
"GO:0002686","GO:0002686","negative regulation of leukocyte migration","17/4047","57/18986",0.298245614035088,1.39918241365707,1.57092746013699,0.0830399257901585,0.231067294983201,0.168454015095165,"11240/6387/22914/23143/1588/6347/406915/1803/23236/257144/9353/5734/56477/84830/9750/653/8976",17
"GO:0021542","GO:0021542","dentate gyrus development","9/4047","26/18986",0.346153846153846,1.62393795974226,1.65699064023992,0.0831278477090592,0.231067294983201,0.168454015095165,"5728/7846/29954/4760/9215/8087/1812/1021/157680",9
"GO:0033622","GO:0033622","integrin activation","9/4047","26/18986",0.346153846153846,1.62393795974226,1.65699064023992,0.0831278477090592,0.231067294983201,0.168454015095165,"6387/83700/5908/8631/2335/6714/10563/5734/1015",9
"GO:0050927","GO:0050927","positive regulation of positive chemotaxis","9/4047","26/18986",0.346153846153846,1.62393795974226,1.65699064023992,0.0831278477090592,0.231067294983201,0.168454015095165,"1901/6387/4088/1012/7857/3791/3576/7424/2150",9
"GO:0060259","GO:0060259","regulation of feeding behavior","9/4047","26/18986",0.346153846153846,1.62393795974226,1.65699064023992,0.0831278477090592,0.231067294983201,0.168454015095165,"84251/123041/440275/29105/6774/79809/1268/387129/4986",9
"GO:2000273","GO:2000273","positive regulation of signaling receptor activity","9/4047","26/18986",0.346153846153846,1.62393795974226,1.65699064023992,0.0831278477090592,0.231067294983201,0.168454015095165,"3091/6347/6868/8202/3460/55294/1906/3066/3717",9
"GO:0006865","GO:0006865","amino acid transport","43/4047","165/18986",0.260606060606061,1.22260110369821,1.49471735596693,0.0831303117060798,0.231067294983201,0.168454015095165,"23507/84230/55144/55356/5999/3776/3775/3688/5592/6506/81539/54407/55089/246213/6541/7223/145389/6860/6510/6519/51542/6509/94097/785/151258/6533/115286/10550/152078/23657/6507/153129/256987/84062/2697/7957/80727/10165/320/4915/7504/6567/11254",43
"GO:1905037","GO:1905037","autophagosome organization","34/4047","127/18986",0.267716535433071,1.25595901698351,1.50634379596232,0.0836454641728971,0.232397362789613,0.16942366881598,"2475/65018/51100/51375/25782/5305/23232/9531/7189/472/9638/643246/8100/81671/5289/9637/285180/55054/8897/10533/57533/987/112574/83734/51715/9474/7957/57154/9821/137886/401548/22954/115201/4534",34
"GO:0048534","GO:0048534","hematopoietic or lymphoid organ development","28/4047","102/18986",0.274509803921569,1.28782879596118,1.5170450238895,0.0841629927598401,0.233732864744162,0.170397284170881,"10269/5087/5788/2625/3988/8772/472/1102/2300/7040/6868/344167/785/30061/1499/64332/2049/5308/3575/3720/23607/10758/10370/10234/673/6469/1015/25",28
"GO:0002274","GO:0002274","myeloid leukocyte activation","62/4047","247/18986",0.251012145748988,1.17759243864351,1.46221380961268,0.0850083440938042,0.235977210760175,0.172033470277131,"5724/1435/914/4853/5788/55509/117194/7189/9846/1075/472/3606/867/3146/7057/102/64784/136/399687/7040/5581/8291/406915/9111/3694/27347/2335/57580/351/3460/7048/7474/27086/5359/116449/3516/7096/399/3576/6372/306/7097/2150/2241/9867/85480/814/1437/1794/3937/221395/1268/10758/3696/3569/9258/8754/4067/10397/3717/301/6845",62
"GO:0032388","GO:0032388","positive regulation of intracellular transport","37/4047","140/18986",0.264285714285714,1.23986374386671,1.48262108372975,0.0862921547850814,0.239436193264117,0.174555157697132,"89866/5743/983/9531/79899/8898/5962/6653/9638/118426/11052/64328/5587/1778/4734/302/4947/4088/999/7040/3553/4133/26154/4771/2033/2932/23379/1601/5295/55754/5071/2737/6469/51201/3717/4478/10178",37
"GO:0009411","GO:0009411","response to UV","41/4047","157/18986",0.261146496815287,1.22513649333705,1.47432501782713,0.0865620152960145,0.240079957596248,0.175024478491884,"10277/23028/7398/51514/23596/5599/840/55031/847/10714/57646/675/440275/4734/400410/2072/9683/4313/8491/2956/51455/84083/51776/84236/1293/2033/2876/170506/3592/55294/5295/51426/221391/5796/4216/358/1956/611/4609/22954/7319",41
"GO:0000281","GO:0000281","mitotic cytokinesis","26/4047","94/18986",0.276595744680851,1.29761472906119,1.5055338289685,0.0867003670405545,0.240253572799579,0.175151048451016,"288/22891/54536/11113/382/9101/8826/6093/9475/388/6711/23233/10617/51652/8897/25978/112574/10788/5921/324/55521/114327/51429/54443/60412/51510",26
"GO:0001841","GO:0001841","neural tube formation","26/4047","94/18986",0.276595744680851,1.29761472906119,1.5055338289685,0.0867003670405545,0.240253572799579,0.175151048451016,"65979/5567/7042/7189/7289/144165/317/652/3091/7040/2909/4036/55764/4976/57545/653/10370/25902/7291/5898/10395/6788/79977/8323/9355/25",26
"GO:0010894","GO:0010894","negative regulation of steroid biosynthetic process","10/4047","30/18986",0.333333333333333,1.56379210938143,1.60848646214679,0.0874087940471838,0.242005229437489,0.176428051298802,"2672/476/27122/51141/4790/8622/100302288/653/6591/190",10
"GO:0045672","GO:0045672","positive regulation of osteoclast differentiation","10/4047","30/18986",0.333333333333333,1.56379210938143,1.60848646214679,0.0874087940471838,0.242005229437489,0.176428051298802,"1435/4853/50604/7189/8600/57521/1385/5530/4739/7071",10
"GO:0009953","GO:0009953","dorsal/ventral pattern formation","25/4047","90/18986",0.277777777777778,1.3031600911512,1.50044293471422,0.0879282501766753,0.243271016489369,0.177350842692367,"55182/23432/84976/64388/657/7093/79659/7289/652/4091/8313/4087/90/79809/1499/55764/170825/658/27152/7092/1906/221322/2737/6469/9355",25
"GO:0007041","GO:0007041","lysosomal transport","36/4047","136/18986",0.264705882352941,1.24183491039114,1.47313962140264,0.0879810360754553,0.243271016489369,0.177350842692367,"65018/338382/1130/3988/6653/55297/55652/4734/164/55275/27092/201475/5289/57724/79156/388/3973/51542/51652/22906/25978/64747/950/8546/411/154/63971/5071/54664/64089/79666/22898/51510/4693/4534/6845",36
"GO:1901875","GO:1901875","positive regulation of post-translational protein modification","36/4047","136/18986",0.264705882352941,1.24183491039114,1.47313962140264,0.0879810360754553,0.243271016489369,0.177350842692367,"65018/23028/25950/26191/7321/5728/7189/330/144165/55743/23077/7337/10055/150684/9111/10010/8452/11170/868/2932/59343/25898/55294/57561/80762/10318/5601/51256/5071/857/8767/85453/284/79139/10075/51438",36
"GO:2000377","GO:2000377","regulation of reactive oxygen species metabolic process","40/4047","153/18986",0.261437908496732,1.22650361520113,1.46410505349294,0.0883307447411107,0.244131552894495,0.177978195916844,"65018/1647/55811/8644/5547/1410/2308/730249/3091/384/7057/5873/79400/3240/406991/1994/7040/5581/4780/55022/351/5155/7048/185/683/2150/8737/9474/2309/2534/8838/6648/5071/5879/9263/1956/948/2185/5165/22",40
"GO:0048562","GO:0048562","embryonic organ morphogenesis","74/4047","300/18986",0.246666666666667,1.15720616094226,1.42850957769941,0.0889101949924345,0.245626030852357,0.179067708876657,"65979/1301/6913/4853/1942/5396/3142/2625/64072/3784/9645/26005/10413/7007/7289/8076/121227/50515/51761/10253/84189/652/3091/2200/4088/6928/3211/3213/6662/125488/4087/2202/51057/7849/51141/90/140469/6670/4760/2487/23314/8195/5915/7048/1499/7474/26018/5357/1739/55584/5156/5311/1909/25836/4208/2201/3340/6678/2299/63915/1906/860/2697/10370/25902/7291/2737/51384/28996/6469/55636/79977/8323/7547",74
"GO:0032963","GO:0032963","collagen metabolic process","30/4047","111/18986",0.27027027027027,1.26793954814711,1.47355370654849,0.0898383333476659,0.24579172956423,0.179188507509424,"1520/4921/51430/7431/3688/140766/4316/9313/4319/4322/4327/652/3091/4313/406991/7040/2355/23505/2191/861/55214/407000/9508/54463/2149/3066/3569/3624/1278/1508",30
"GO:0001829","GO:0001829","trophectodermal cell differentiation","7/4047","19/18986",0.368421052631579,1.7284018051058,1.65333032314447,0.0899455747317535,0.24579172956423,0.179188507509424,"10413/4848/6670/8452/8320/84525/10370",7
"GO:0006071","GO:0006071","glycerol metabolic process","7/4047","19/18986",0.368421052631579,1.7284018051058,1.65333032314447,0.0899455747317535,0.24579172956423,0.179188507509424,"2805/2820/116255/5105/256356/2712/27235",7
"GO:0007620","GO:0007620","copulation","7/4047","19/18986",0.368421052631579,1.7284018051058,1.65333032314447,0.0899455747317535,0.24579172956423,0.179188507509424,"1910/6869/92/5270/5266/5028/1268",7
"GO:0008356","GO:0008356","asymmetric cell division","7/4047","19/18986",0.368421052631579,1.7284018051058,1.65333032314447,0.0899455747317535,0.24579172956423,0.179188507509424,"259266/56288/7704/6660/10890/2119/2258",7
"GO:0009163","GO:0009163","nucleoside biosynthetic process","7/4047","19/18986",0.368421052631579,1.7284018051058,1.65333032314447,0.0899455747317535,0.24579172956423,0.179188507509424,"56952/132/7084/200895/55276/4907/4507",7
"GO:0030540","GO:0030540","female genitalia development","7/4047","19/18986",0.368421052631579,1.7284018051058,1.65333032314447,0.0899455747317535,0.24579172956423,0.179188507509424,"1588/10461/4036/7474/8626/2099/55636",7
"GO:0034404","GO:0034404","nucleobase-containing small molecule biosynthetic process","7/4047","19/18986",0.368421052631579,1.7284018051058,1.65333032314447,0.0899455747317535,0.24579172956423,0.179188507509424,"56952/132/7084/200895/55276/4907/4507",7
"GO:0035338","GO:0035338","long-chain fatty-acyl-CoA biosynthetic process","7/4047","19/18986",0.368421052631579,1.7284018051058,1.65333032314447,0.0899455747317535,0.24579172956423,0.179188507509424,"83401/51144/2181/79071/79993/60481/2182",7
"GO:0035372","GO:0035372","protein localization to microtubule","7/4047","19/18986",0.368421052631579,1.7284018051058,1.65333032314447,0.0899455747317535,0.24579172956423,0.179188507509424,"146057/58489/10982/22924/1729/25/4281",7
"GO:0042481","GO:0042481","regulation of odontogenesis","7/4047","19/18986",0.368421052631579,1.7284018051058,1.65333032314447,0.0899455747317535,0.24579172956423,0.179188507509424,"1435/652/7040/1906/860/6469/340419",7
"GO:0042749","GO:0042749","regulation of circadian sleep/wake cycle","7/4047","19/18986",0.368421052631579,1.7284018051058,1.65333032314447,0.0899455747317535,0.24579172956423,0.179188507509424,"153/4544/1813/22871/8087/1437/1392",7
"GO:0045945","GO:0045945","positive regulation of transcription by RNA polymerase III","7/4047","19/18986",0.368421052631579,1.7284018051058,1.65333032314447,0.0899455747317535,0.24579172956423,0.179188507509424,"2475/7702/79664/57521/23379/3624/367",7
"GO:0048268","GO:0048268","clathrin coat assembly","7/4047","19/18986",0.368421052631579,1.7284018051058,1.65333032314447,0.0899455747317535,0.24579172956423,0.179188507509424,"2060/8301/1213/1601/115548/9685/3092",7
"GO:1902514","GO:1902514","regulation of calcium ion transmembrane transport via high voltage-gated calcium channel","7/4047","19/18986",0.368421052631579,1.7284018051058,1.65333032314447,0.0899455747317535,0.24579172956423,0.179188507509424,"5142/9722/406991/130507/91404/817/5144",7
"GO:1905288","GO:1905288","vascular associated smooth muscle cell apoptotic process","7/4047","19/18986",0.368421052631579,1.7284018051058,1.65333032314447,0.0899455747317535,0.24579172956423,0.179188507509424,"55811/3479/406991/5468/406929/1871/6648",7
"GO:1905459","GO:1905459","regulation of vascular associated smooth muscle cell apoptotic process","7/4047","19/18986",0.368421052631579,1.7284018051058,1.65333032314447,0.0899455747317535,0.24579172956423,0.179188507509424,"55811/3479/406991/5468/406929/1871/6648",7
"GO:1905962","GO:1905962","glutamatergic neuron differentiation","7/4047","19/18986",0.368421052631579,1.7284018051058,1.65333032314447,0.0899455747317535,0.24579172956423,0.179188507509424,"9378/30813/639/136319/22882/4693/4983",7
"GO:0001843","GO:0001843","neural tube closure","23/4047","82/18986",0.280487804878049,1.31587384813804,1.49195210803299,0.0902569008807954,0.24579172956423,0.179188507509424,"65979/5567/7042/7189/7289/144165/317/652/7040/2909/4036/55764/4976/57545/10370/25902/7291/5898/10395/79977/8323/9355/25",23
"GO:0006026","GO:0006026","aminoglycan catabolic process","11/4047","34/18986",0.323529411764706,1.51779822381139,1.57283668566886,0.0904663344555179,0.24579172956423,0.179188507509424,"1117/960/2799/57214/7040/2247/3074/3161/2990/23670/3423",11
"GO:0045939","GO:0045939","negative regulation of steroid metabolic process","11/4047","34/18986",0.323529411764706,1.51779822381139,1.57283668566886,0.0904663344555179,0.24579172956423,0.179188507509424,"2672/476/9023/27122/51141/4790/8622/100302288/653/6591/190",11
"GO:0060966","GO:0060966","regulation of gene silencing by regulatory ncRNA","11/4047","34/18986",0.323529411764706,1.51779822381139,1.57283668566886,0.0904663344555179,0.24579172956423,0.179188507509424,"9698/10269/7073/652/6774/1994/7040/8087/8737/3569/6921",11
"GO:2000463","GO:2000463","positive regulation of excitatory postsynaptic potential","11/4047","34/18986",0.323529411764706,1.51779822381139,1.57283668566886,0.0904663344555179,0.24579172956423,0.179188507509424,"5999/5728/2904/2903/9378/351/22871/154/2890/22999/2185",11
"GO:0052548","GO:0052548","regulation of endopeptidase activity","62/4047","248/18986",0.25,1.17284408203608,1.42603398885013,0.0905395830606371,0.24579172956423,0.179188507509424,"4898/4803/1942/9447/356/5743/406988/9806/355/55031/960/8772/330/114769/414899/8738/317/3146/406948/112399/145264/5104/7057/83464/4088/400410/117584/6774/5366/4155/841/2043/5270/6714/7078/4057/2876/10550/6091/5274/8743/5062/57630/2149/831/6695/26999/1992/5269/4217/10392/358/3092/5054/10049/10395/4067/8767/4609/8434/1612/9966",62
"GO:0046394","GO:0046394","carboxylic acid biosynthetic process","81/4047","331/18986",0.244712990936556,1.14804073286915,1.41419317144827,0.0905577506865181,0.24579172956423,0.179188507509424,"23352/114883/5825/1806/26227/5565/5743/9926/8644/2746/2805/6319/83401/51144/3995/586/81539/9971/241/8803/10464/8816/113189/8854/3990/11057/246/31/114876/9388/92126/634/23498/7360/3553/51141/130013/8942/8647/10170/2571/114880/2744/1593/2687/8850/54995/11343/5947/5352/7358/441024/58478/79966/27306/79071/6507/79993/635/256987/100302288/134429/1906/60481/29940/64577/10090/25902/9444/55501/26031/5723/6718/6916/51422/2171/4507/406987/216/29968/2747",81
"GO:0001547","GO:0001547","antral ovarian follicle growth","5/4047","12/18986",0.416666666666667,1.95474013672679,1.72189828961741,0.0912709441901874,0.24579172956423,0.179188507509424,"49855/658/2309/2099/7784",5
