"seqnames","start","end","width","strand","Conc","Conc_TEAD1","Conc_TESmut","Fold","p.value","FDR"
"1",152328808,152329208,401,"*",4.69881359026915,5.26048031338241,3.76652553643672,1.225771191219,0.0003427473110414,0.00298035269005431
"5",125134730,125135130,401,"*",7.56654517342721,7.87366621859643,7.17585330161606,0.661381369575445,0.000343343377906582,0.00298484404134219
"4",78136101,78136501,401,"*",5.66198254852693,6.1020975001785,5.02551827977615,0.980165682269153,0.000343428697835687,0.00298489417917369
"12",3873056,3873456,401,"*",5.70167197820584,4.83099610514161,6.24081531750856,-1.14631828209806,0.000343821256839404,0.00298761402915036
"3",159824217,159824617,401,"*",5.16894617935214,5.68677396112217,4.35342246738808,1.12766899736511,0.000344008276396463,0.0029885470105746
"8",79355688,79356088,401,"*",6.82496810285767,6.32679242801656,7.19457249618823,-0.793429999317859,0.000344344437532464,0.00299077491681842
"14",68598575,68598975,401,"*",5.71916023894037,4.88466084765493,6.2444497923136,-1.1056142599747,0.0003447917804684,0.00299396722864033
"5",31388814,31389214,401,"*",4.14511078564404,0.245261825098939,5.09595775608303,-1.81273087747565,0.000345387738009026,0.00299844824568178
"18",59551999,59552399,401,"*",6.35872360128631,5.62211580934009,6.843997057479,-1.02883501997443,0.000345656595105356,0.00300008815751748
"1",47409281,47409681,401,"*",4.34061474539965,4.98348234835874,3.15149481499791,1.35159869488364,0.00034705461640227,0.00301152550000684
"13",33927302,33927702,401,"*",3.12126936136673,0,4.12126936136673,-1.81169575855724,0.000347185729957166,0.00301196665288389
"5",72467728,72468128,401,"*",5.04437178169377,5.53181371465879,4.30269329926308,1.10221372155554,0.000347682219196906,0.00301557664042698
"17",55273683,55274083,401,"*",5.74952335746766,4.89966594847925,6.28075301364206,-1.12858028669826,0.000347996735242732,0.00301715089855808
"10",113958622,113959022,401,"*",5.90790268976885,6.32769279262432,5.31338775358696,0.896482291956795,0.000348024548625019,0.00301715089855808
"14",55699104,55699504,401,"*",6.25769486731144,6.67659441006899,5.6649771249038,0.925310572276394,0.000348945526608553,0.00302389603170951
"3",14006828,14007228,401,"*",4.34592975384437,4.96782314871425,3.22910165422981,1.38629799851331,0.000348963775413826,0.00302389603170951
"5",167950135,167950535,401,"*",4.07835508555625,4.75226710857816,2.77294760016518,1.38126075772393,0.000349091929364393,0.00302430807704488
"6",156021738,156022138,401,"*",7.08610790513699,6.58393314444854,7.45789906254618,-0.777363998288693,0.000349830313338094,0.00303000535243736
"2",61926981,61927381,401,"*",4.73049949588217,3.19474326372267,5.45741918794625,-1.5566380095798,0.00034993893792882,0.0030302466859052
"4",7876115,7876515,401,"*",5.90670274408506,6.31197998620612,5.34106487063974,0.880185141099777,0.000351135816889414,0.00303984200755781
"1",162922242,162922642,401,"*",4.69898003911706,3.15338706952272,5.4279411434517,-1.62017683924453,0.000351209059000643,0.00303984200755781
"18",22604811,22605211,401,"*",4.49075906035044,2.24526182509894,5.3300082037397,-1.68847207888719,0.000351521081516067,0.00304184098237185
"21",16134152,16134552,401,"*",5.36029310299668,4.25498599552182,5.97871641386952,-1.31114432397956,0.000351709935240357,0.00304221639315274
"1",173637444,173637844,401,"*",3.19282549012635,0,4.19282549012635,-1.80800722331408,0.000351816005117994,0.00304221639315274
"9",69815370,69815770,401,"*",4.99605274321011,3.73658288397445,5.65807825172406,-1.41598787336059,0.000351845263629594,0.00304221639315274
"5",40552181,40552581,401,"*",6.34132454247305,6.7368754885097,5.7945628737318,0.859174890387823,0.000351888786180616,0.00304221639315274
"X",37521046,37521446,401,"*",6.29336022712293,5.66312778332558,6.73051091382683,-0.993584665624224,0.00035344975138812,0.00305479647664114
"10",33237922,33238322,401,"*",6.20929451823712,6.5798702627976,5.70934458298962,0.834518431613429,0.000353506737602298,0.00305479647664114
"5",89037060,89037460,401,"*",7.48463741693088,7.86523962498661,6.96617367385521,0.821451138165224,0.000354000566480676,0.00305835948766323
"14",76584162,76584562,401,"*",6.58170610874855,5.94559750848239,7.02165238891518,-0.990393030796568,0.000354556845437384,0.00306246026649542
"9",76926226,76926626,401,"*",7.05853615915884,6.58121466743326,7.41658351967494,-0.782796232442783,0.000354944435784406,0.00306444160333151
"13",72437556,72437956,401,"*",5.21732962855103,5.74004915737647,4.38940526736589,1.1169364940187,0.000354949580450381,0.00306444160333151
"13",44159566,44159966,401,"*",5.33464638790787,5.85178811138316,4.52085001081334,1.16486611576516,0.000355675727533095,0.00307000436456619
"15",20106028,20106428,401,"*",4.52612799667896,1.88816020614346,5.40532059062195,-1.81220633612136,0.000356458610991008,0.00307544831108246
"13",105196036,105196436,401,"*",5.38777716342465,5.87030390655343,4.65755584666448,1.0476187846353,0.000356470368724118,0.00307544831108246
"4",134715805,134716205,401,"*",5.06058769940152,3.85385450526841,5.70836403330635,-1.41504595087566,0.000356825174006938,0.00307690912586503
"17",13844309,13844709,401,"*",4.4196681142023,5.05006101673429,3.27410583699989,1.35373290066111,0.00035687745630114,0.00307690912586503
"16",56814682,56815082,401,"*",4.13834806534443,4.7964099415733,2.89379506920102,1.41788193164183,0.000356885704425912,0.00307690912586503
"17",40284412,40284812,401,"*",6.23304420490142,6.60848112236379,5.72416387277193,0.849354796551688,0.000358194903001593,0.00308745503544898
"17",61235721,61236121,401,"*",6.06940532998405,6.52098861424148,5.40845092870448,0.969864001470888,0.000358273479500676,0.00308745503544898
"6",45844199,45844599,401,"*",4.98507985225963,3.80597144550511,5.62512290173623,-1.45553939063828,0.000359879602048421,0.00310007596430609
"14",71891928,71892328,401,"*",5.94686350224652,6.35182560958655,5.38184311966285,0.923939887773083,0.000359903278178016,0.00310007596430609
"1",74693439,74693839,401,"*",5.50721550027431,5.97811647137222,4.80358539622299,1.01797386098525,0.000360197720157205,0.00310190008217088
"19",36322847,36323247,401,"*",4.49988849707533,1.52691758238415,5.40495902036896,-1.81031725906806,0.000360849639440386,0.0031062612689684
"15",100713430,100713830,401,"*",6.63305970686776,7.00151902720449,6.13697128199288,0.825549550769866,0.000360930826122712,0.0031062612689684
"1",88327667,88328067,401,"*",6.29491460493162,5.69805759783376,6.71586278365264,-0.930032973161118,0.000360952510133051,0.0031062612689684
"8",93874192,93874592,401,"*",5.14237262197982,5.63700920023934,4.38368617698023,1.10038887909623,0.00036126939733464,0.003108275408712
"20",57361505,57361905,401,"*",5.0463467828153,5.56453341756573,4.2299184105691,1.11620347644603,0.000361491628651641,0.00310947441509359
"9",693496,693896,401,"*",5.64600153669981,6.1192157704616,4.9371362722557,1.0213332922008,0.00036289605602384,0.00312083954115757
"5",97019755,97020155,401,"*",3.31898304415198,4.05109934479027,1.75802548628234,1.58522818132486,0.0003641250302606,0.00313069093959853
"2",222788078,222788478,401,"*",6.07077375175645,6.53652178011091,5.37870762744182,1.00277721065265,0.000364449618311996,0.00313276383245919
"10",124719394,124719794,401,"*",4.19033696796262,4.81725645093281,3.05660696365031,1.36498359738939,0.000364771644473937,0.00313481375911741
"15",70800016,70800416,401,"*",7.85497027361657,8.14890244903665,7.48541820044176,0.640663448408849,0.000364881476929396,0.00313503959145131
"10",117980265,117980665,401,"*",6.98543350684401,7.32644123970344,6.53802493889468,0.735092212140762,0.000365548996983241,0.00314005584153118
"7",71733071,71733471,401,"*",5.32201272125899,4.35972003954763,5.89418387920594,-1.25726303603275,0.000366109557891705,0.00314415122949294
"8",60455433,60455833,401,"*",7.47101281288723,7.77968529331357,7.07780089163478,0.644273543010024,0.00036637358592866,0.00314565565124469
"4",24991031,24991431,401,"*",5.26265349026805,4.14613825154962,5.88445312782244,-1.31414073159589,0.000366457098463959,0.00314565565124469
"5",163503168,163503568,401,"*",3.09944114928481,0,4.09944114928481,-1.80067405120954,0.000366536246561706,0.00314565565124469
"5",50303032,50303432,401,"*",6.55298725978038,4.57391819582681,7.3573271036779,-1.7004356280672,0.000367029320212851,0.00314916696174397
"14",70885500,70885900,401,"*",3.15507534243589,0,4.15507534243589,-1.79977523608647,0.000367242388311022,0.00315027472606718
"3",136350142,136350542,401,"*",5.29382654857857,5.82867762387046,4.4344937292649,1.08568198133371,0.000367374420769257,0.00315062257700243
"7",91835711,91836111,401,"*",5.52439635429032,6.00004914577772,4.80998257970119,1.02920587276793,0.000367471195618565,0.00315062257700243
"6",157761234,157761634,401,"*",5.8300226164787,6.24037011603288,5.25439462194893,0.913428673945429,0.000367534847673026,0.00315062257700243
"18",13026877,13027277,401,"*",5.49511393508184,5.98976619652874,4.73639010226221,1.0626118874766,0.00036848010025779,0.00315800407532493
"2",101679433,101679833,401,"*",7.05511604486201,7.4823129394752,6.44552291896286,0.9401799832385,0.000368733432693054,0.00315945355745058
"5",65830775,65831175,401,"*",4.63373678279356,5.20881456996406,3.66299095161915,1.21685853289533,0.000368842212588238,0.00315966407728842
"13",80341177,80341577,401,"*",6.7805938409262,6.25008998246941,7.16761121552131,-0.806782633967203,0.00036971992888402,0.00316646004374739
"2",144553290,144553690,401,"*",4.56427529018769,5.2028685406006,3.3902712312989,1.35333224808299,0.000370107838820786,0.00316905892752047
"8",74629401,74629801,401,"*",5.19630268930089,4.13278284300387,5.80183182818383,-1.33558732664474,0.000370698050255367,0.00317338844253516
"11",121238013,121238413,401,"*",6.99414786245853,7.29133591320878,6.61942371421042,0.67121411339822,0.000371547669737049,0.00317993615789321
"11",41522421,41522821,401,"*",5.01074012537418,5.56061811008101,4.11114763978881,1.24234318865313,0.000371988424218555,0.00318298236376384
"11",12309948,12310348,401,"*",3.59942089367992,4.36597353153654,1.85667364277006,1.59423541727296,0.00037215181127488,0.00318365438003757
"15",62782071,62782471,401,"*",6.91370917154512,7.2673830655969,6.44415853153814,0.767656645610605,0.000373352048364016,0.00319319402932898
"5",175922195,175922595,401,"*",5.32938136078369,5.80035319694784,4.62559128766029,1.0637838114019,0.000373478001072805,0.00319354331774219
"2",226652369,226652769,401,"*",6.61537744333897,7.05242434884006,5.98536246219691,0.982083028796242,0.000374701720269928,0.00320327711238277
"5",90548084,90548484,401,"*",6.30585184750602,6.68719767411285,5.78600033655937,0.879679460273013,0.000374848759543636,0.00320380417012227
"6",139256124,139256524,401,"*",4.59002473501584,2.9471260442804,5.33830351517853,-1.67532406666418,0.000375299998064885,0.00320681315512241
"8",104659491,104659891,401,"*",4.08638167736656,0.245261825098939,5.03514976074652,-1.79766765034845,0.000375371748548749,0.00320681315512241
"13",85298074,85298474,401,"*",3.99171255827427,4.66170036346196,2.70167534724153,1.44219641351338,0.0003755000662489,0.00320717914539608
"7",140059765,140060165,401,"*",4.83769709029904,5.35282361001577,4.02895787177574,1.17125761769264,0.000376121082053288,0.00321175218928571
"2",105592259,105592659,401,"*",6.5732144795706,6.98318294892108,5.9983369181947,0.874295503762428,0.000376464252043838,0.00321395112649303
"2",207893021,207893421,401,"*",6.17101556290377,6.58121466743326,5.59568144224284,0.885036976174575,0.000376873085392802,0.00321670951706627
"20",47315663,47316063,401,"*",6.66032635280412,7.01008895623639,6.19767030583529,0.758180635018307,0.000378036975644355,0.00322590979375753
"19",29941950,29942350,401,"*",5.79001328594576,4.95584520990173,6.31517372528292,-1.11364310310753,0.000378416232035642,0.00322841187862877
"10",52420695,52421095,401,"*",5.34365468396085,4.23962427691778,5.96169123191053,-1.30219431698182,0.000378791272426771,0.00323087686581607
"15",40835234,40835634,401,"*",4.11907660764101,4.73869588587394,3.00981228746119,1.35021040246654,0.000378881345826739,0.00323091067653752
"5",98403241,98403641,401,"*",6.04606094415793,5.28957397830555,6.53977388368768,-1.04750615926214,0.000379005594680291,0.00323123583685508
"1",16139503,16139903,401,"*",5.69241188328092,6.16860114786389,4.97677332677753,1.02559237680205,0.000379911630629506,0.00323822450996131
"X",19759566,19759966,401,"*",6.01649703059141,6.45396263973173,5.38560440323137,0.906770353344249,0.000380058271225536,0.00323873867695965
"8",42555021,42555421,401,"*",4.81825841950129,5.44516202716696,3.68458220746079,1.34511514284255,0.000380289799795023,0.00323997583517463
"20",10185710,10186110,401,"*",4.52464678314946,1.76246533545007,5.414197396445,-1.80040408975304,0.000380434029282136,0.00324046883375597
"3",185694273,185694673,401,"*",5.31940293411408,5.8018156116846,4.58944596236384,1.10651144169342,0.000380733031832385,0.00324227963853448
"5",88556373,88556773,401,"*",6.09872625820674,6.51355455878805,5.51418206389775,0.894914640502964,0.00038099416932334,0.00324376724011369
"1",66543428,66543828,401,"*",5.56043508661602,4.4647670402607,6.17592728215888,-1.305594384188,0.000381302449292659,0.00324554973608184
"4",113756041,113756441,401,"*",4.78280019501711,5.29701388302314,3.9763435933236,1.13742565899985,0.000381376530113399,0.00324554973608184
"15",88440045,88440445,401,"*",5.26624233681417,4.14613825154962,5.88911588528307,-1.30833508365861,0.000381477125046129,0.00324555155690752
"10",76558927,76559327,401,"*",6.75090842071611,7.09559631440338,6.29712136840752,0.771880744266108,0.00038163568931894,0.00324555155690752
"17",15413353,15413753,401,"*",6.36695423493634,6.77599618723374,5.79390859314555,0.878404411887849,0.000381636242879347,0.00324555155690752
"10",93376856,93377256,401,"*",4.94158522460017,5.45406809234638,4.13944285331068,1.13454951546248,0.000381723169447728,0.00324555518713986
"6",6781200,6781600,401,"*",4.96002627536473,3.69648607299705,5.62312436297065,-1.46048430514506,0.000381820370451145,0.00324564615308052
"2",160657169,160657569,401,"*",5.23532236656231,4.06372474969708,5.87322982133908,-1.36753404227427,0.000384022400100063,0.00326362502245854
"12",24015260,24015660,401,"*",5.2705618164016,5.74051995444512,4.56905760809708,1.06356554525853,0.000384651890188313,0.00326823450447366
"5",133977856,133978256,401,"*",4.99009148071862,5.54471239280423,4.07746568066247,1.22113121197392,0.000384810445339171,0.00326884145790605
"4",164572938,164573338,401,"*",6.722568331528,6.08666813486284,7.16241575031403,-0.969646709826181,0.000385399159853653,0.00327310137547961
"6",17928845,17929245,401,"*",4.38217867352425,4.97192886360338,3.36771953104268,1.28429120033555,0.000386177830554063,0.0032789722516902
"2",173593171,173593571,401,"*",4.07613823673173,0.245261825098939,5.02453466119807,-1.79172795927412,0.000387267541884843,0.00328719499525454
"14",64118041,64118441,401,"*",4.34399716132876,4.94824113332275,3.2845566162342,1.33622984910831,0.000387321475281051,0.00328719499525454
"7",29342854,29343254,401,"*",6.61729734199956,6.95799100549282,6.17043106659837,0.752798501089885,0.000387437790782391,0.00328743856805656
"13",37102870,37103270,401,"*",3.48677825467989,4.17560669499889,2.1210036260033,1.51635120351599,0.000387617637229288,0.00328822097365592
"5",57607167,57607567,401,"*",5.07654016404952,3.96752769445256,5.69608345402537,-1.34664405891786,0.000388302553918365,0.00329328664682888
"8",115867535,115867935,401,"*",4.81404890265485,3.42719806765096,5.50790504927961,-1.48554091784583,0.000389671528154896,0.00330415037466664
"14",37865153,37865553,401,"*",5.31761949971686,4.17108742632394,5.94829546070122,-1.34508098703219,0.000390403802791126,0.00330961163229233
"5",80231294,80231694,401,"*",6.06531259801201,6.49722073886621,5.44600517611775,0.917779321836007,0.000390851589646219,0.0033126592489532
