"seqnames","start","end","width","strand","Conc","Conc_TES","Conc_TEAD1","Fold","p.value","FDR"
"21",26385792,26386192,401,"*",4.86941477745303,5.56820826563491,3.46148931394097,1.83784299608339,0.000853735587709116,0.0026562704181592
"5",87300758,87301158,401,"*",5.67357350677596,6.17589622516143,4.89639720515309,1.20685609280406,0.000853970062426074,0.00265678818735967
"3",16866659,16867059,401,"*",4.90025306399543,5.5295887742123,3.75830543878508,1.61171124402266,0.000854237555058179,0.00265740858795792
"14",63177055,63177455,401,"*",2.94260404043123,3.94260404043123,0,2.76873717281874,0.000854710600419773,0.00265866828332025
"3",80232733,80233133,401,"*",4.92105242274062,5.54067125665704,3.81178957534115,1.59397094725544,0.000855508926621016,0.00266093951798019
"1",173065392,173065792,401,"*",5.15275696920061,5.73444953310712,4.16252254463935,1.44175801265847,0.000855587207407189,0.00266097096973465
"2",98457277,98457677,401,"*",4.45032802969189,3.4657015314822,5.03012940823508,-1.33679281801457,0.000856118280419532,0.00266240309943691
"2",178206103,178206503,401,"*",4.65250532855158,3.86209610819081,5.1602440933768,-1.37195331609382,0.000856184093947265,0.00266240309943691
"11",87236403,87236803,401,"*",3.89094098255326,4.80600313893667,0.762465335450073,2.75037374631374,0.00085671708382316,0.00266366868216725
"6",149217548,149217948,401,"*",3.87856844062079,4.81923350743767,0.245261825098939,2.74906013267702,0.000856771803037908,0.00266366868216725
"X",113551940,113552340,401,"*",2.93308027664131,3.93308027664131,0,2.75290848900161,0.000856795797958037,0.00266366868216725
"7",12642972,12643372,401,"*",4.05488088496121,2.69865570792731,4.74140116067774,-1.58244700546793,0.000857280919251851,0.00266496461599076
"7",84412175,84412575,401,"*",7.61725976087734,7.23006829490521,7.92221854481113,-0.685626081385309,0.000857646878056058,0.00266588994146506
"9",108207714,108208114,401,"*",4.409323800047,5.20698920454819,2.47538722907442,2.23461056297428,0.000857824928345679,0.00266606715563989
"2",173606653,173607053,401,"*",7.33467547967466,7.68705936881314,6.86740449570544,0.817036113420535,0.000857840488659845,0.00266606715563989
"1",221117585,221117985,401,"*",6.38586965207205,6.77981251343217,5.84219306612409,0.894069889343376,0.000858620615158396,0.00266823967976534
"5",67724341,67724741,401,"*",3.92591301052007,4.84306892396009,0.762465335450073,2.74249086560328,0.000858683494635992,0.00266823967976534
"3",54560193,54560593,401,"*",4.22146474904462,5.12675482887737,1.24526182509894,2.60487762145395,0.000858769064727668,0.00266823967976534
"4",110541070,110541470,401,"*",4.41623829129235,5.24089653400178,2.2889303901819,2.34400329563504,0.00085881294573003,0.00266823967976534
"18",10195509,10195909,401,"*",3.00085173514558,4.00085173514558,0,2.76208420264551,0.00085914776168412,0.00266890662508364
"16",34085118,34085518,401,"*",2.80826219955584,3.80826219955584,0,2.75875955566421,0.000859164356367387,0.00266890662508364
"2",164783369,164783769,401,"*",3.94795474372393,4.86640292862254,0.762465335450073,2.75558428518287,0.00085932210624889,0.00266918424583635
"2",152240708,152241108,401,"*",5.10828474421506,5.73574212936522,3.97273056232206,1.50351719412271,0.000859581048756106,0.0026697761169792
"1",84728885,84729285,401,"*",2.88518032276079,3.88518032276079,0,2.76458594063389,0.000859980367849353,0.00267073405354655
"9",70795873,70796273,401,"*",5.89871780100067,6.36063392342511,5.21516487992943,1.09326108616936,0.000860026311081852,0.00267073405354655
"2",70360930,70361330,401,"*",4.83881268618985,5.52073423490678,3.50138246441245,1.68369310051762,0.000861063168918021,0.0026737412138028
"12",113204777,113205177,401,"*",3.83756981691669,4.77648779460892,0.245261825098939,2.74347343589878,0.00086132078654005,0.00267432842050516
"8",107294710,107295110,401,"*",4.22919212830088,5.10094227054248,1.67380496367297,2.59263507734264,0.000862502059315785,0.0026777831770772
"3",172608606,172609006,401,"*",4.52412039748727,5.25735682903386,2.95766047548798,1.98883239184006,0.00086366651332074,0.00268118517158224
"3",78724924,78725324,401,"*",3.03683300745523,4.03683300745523,0,2.75822760201126,0.000864235148239029,0.00268273709833086
"9",113178109,113178509,401,"*",5.31335027410348,4.44713393693551,5.85081165082953,-1.2568516360533,0.000864859338454657,0.00268446121792124
"3",71154868,71155268,401,"*",4.01106300621376,4.918438084877,1.00377616859828,2.74768077851866,0.000864935616599502,0.00268448451888062
"13",37681611,37682011,401,"*",4.30512253092134,5.08642665009562,2.47538722907442,2.15455427113298,0.000866719752380305,0.00268980804056012
"20",60402454,60402854,401,"*",2.96958007960474,3.96958007960474,0,2.76287054437391,0.000867278793604424,0.00269132901727869
"5",125140903,125141303,401,"*",6.44690886713025,6.80958317675177,5.96129440655525,0.896780293440984,0.000868109547819114,0.00269369286161519
"12",69873380,69873780,401,"*",4.30203319643788,5.17230381430894,1.76246533545007,2.5838761418192,0.000868576190057104,0.00269492660192982
"11",107769190,107769590,401,"*",4.70784326104327,5.33943749912046,3.55815923831071,1.78126169635292,0.000868823815426551,0.00269548065769952
"8",40413605,40414005,401,"*",3.90308192858061,2.72574355933619,4.54262297620914,-1.56733025394052,0.000869033716038059,0.00269568975580331
"12",122898785,122899185,401,"*",5.89688328613783,5.25984725384405,6.33726926130367,-1.00508277521238,0.000869040573737507,0.00269568975580331
"3",197220989,197221389,401,"*",2.99606095551985,3.99606095551985,0,2.75760020926521,0.000869098388030862,0.00269568975580331
"6",15384850,15385250,401,"*",5.51581346358348,6.00429528410657,4.7716942927821,1.25371463557513,0.000869434422946401,0.002696517773694
"5",170484007,170484407,401,"*",5.3807241373104,4.79909324842237,5.79409294109297,-1.02151916622827,0.000869536499796592,0.00269656664532165
"7",46802302,46802702,401,"*",3.00633983030678,4.00633983030678,0,2.76045067641952,0.0008695883420343,0.00269656664532165
"2",37589978,37590378,401,"*",5.53969995624546,4.88998060980027,5.986057516896,-1.01127386775654,0.000869922508926976,0.00269738860401656
"14",89122161,89122561,401,"*",2.87197091629455,3.87197091629455,0,2.75825458658566,0.000870508625114309,0.00269892494519981
"2",209368897,209369297,401,"*",6.16294917827805,5.64940392503387,6.54090700286287,-0.896863544252383,0.000870556269630095,0.00269892494519981
"1",74530958,74531358,401,"*",3.83932830702707,4.73455946324665,1.00377616859828,2.74656237891541,0.000870958075484683,0.00269995620048798
"2",67397069,67397469,401,"*",6.37346179647784,6.7614036577821,5.84121008748347,0.915162190152041,0.000872334629326255,0.00270400875532045
"Y",19023860,19024260,401,"*",2.83824467576401,3.83824467576401,0,2.75095251581761,0.000872683433056401,0.00270487516351887
"4",427204,427604,401,"*",4.21419988374912,5.09762077917706,1.52691758238415,2.60016351039811,0.000873941338649551,0.00270855896420685
"8",90701169,90701569,401,"*",5.591348429547,6.0823841079069,4.84121008748347,1.21616712583246,0.000874557397506773,0.00271007966120571
"8",54847202,54847602,401,"*",6.73496147523349,6.18088824394353,7.13430273517109,-0.867017799543213,0.000874570859285471,0.00271007966120571
"6",81731856,81732256,401,"*",3.89058717356807,4.83175466700442,0.245261825098939,2.73612192506919,0.000874716902501116,0.00271031705740046
"22",41028852,41029252,401,"*",5.33587104767605,4.66145179280904,5.79363930866691,-1.0501354239341,0.000875007649223025,0.00271100274525127
"20",10185710,10186110,401,"*",4.20452405638711,5.06527168099232,1.76246533545007,2.59180254099196,0.000875323354324484,0.00271176564571875
"8",100834948,100835348,401,"*",5.00404868651372,4.24024424549184,5.50082677248877,-1.15187397986751,0.000875842801291011,0.00271284835672222
"5",120767153,120767553,401,"*",4.34719900401934,5.19534083202171,2.02396596059464,2.33896597749857,0.000875865884717569,0.00271284835672222
"18",69397017,69397417,401,"*",4.39763119390386,5.18777211015113,2.51269982082725,2.32219752387915,0.000875959426452593,0.00271284835672222
"20",47397916,47398316,401,"*",2.84515502819363,3.84515502819363,0,2.76271521590813,0.000875971947247058,0.00271284835672222
"20",11550997,11551397,401,"*",3.9697282912136,4.87432020152113,1.00377616859828,2.74317005702648,0.000876020328845486,0.00271284835672222
"15",88106123,88106523,401,"*",6.25790984614016,5.72182277877276,6.64787434682968,-0.812832412679847,0.000876979372023837,0.00271560287061324
"3",42020962,42021362,401,"*",4.89283557679698,5.54728750464563,3.66170036346196,1.75157362047899,0.000877102595050336,0.00271576900117315
"6",130959958,130960358,401,"*",4.27657205998582,5.11665681350483,2.02396596059464,2.38936905894447,0.000877749255079833,0.00271755569257942
"1",161998862,161999262,401,"*",6.53701194553278,6.91680315582175,6.02005938156594,0.882590906934964,0.000878014956937284,0.00271808060118742
"3",143289027,143289427,401,"*",5.96896185581973,6.42560125226477,5.29701388302314,1.04667341301115,0.000878058060227318,0.00271808060118742
"4",95829743,95830143,401,"*",3.92591301052007,4.84306892396009,0.762465335450073,2.73959929040987,0.000878325384017588,0.00271869251963576
"4",153764623,153765023,401,"*",4.74942853580325,5.39095731843843,3.56506510951741,1.69512320314125,0.00087894883536507,0.00272020585915036
"17",53420036,53420436,401,"*",6.82683395411476,7.18632168834774,6.34693880695667,0.800009891866641,0.00087895366982102,0.00272020585915036
"13",110012067,110012467,401,"*",7.57522475799061,7.22879299429138,7.8543667408871,-0.639839541007392,0.000879081429788899,0.00272038557252336
"7",42605318,42605718,401,"*",5.02455521503789,5.67399523863134,3.81178957534115,1.62284476422584,0.000879163917816779,0.00272042517098517
"16",54415068,54415468,401,"*",4.00904237382564,4.91628336723987,1.00377616859828,2.74234290553808,0.000879384740791365,0.00272089278351228
"1",199993927,199994327,401,"*",2.88187745026915,3.88187745026915,0,2.77707126168661,0.000879864717821194,0.00272216210352305
"2",174998361,174998761,401,"*",5.55359318913682,6.06888252204407,4.74444631000539,1.31630135826436,0.000880077260380308,0.00272260388801278
"2",112804223,112804623,401,"*",3.8047906857518,2.59261610699752,4.45406809234638,-1.62005728623325,0.000880986055987668,0.00272519935775249
"13",109348972,109349372,401,"*",3.80864986858355,2.29909039616676,4.53005013717356,-1.69947029183911,0.000881069732650258,0.00272524223565791
"20",11467451,11467851,401,"*",4.27937222145993,5.07217190781237,2.3773434945499,2.33994475759317,0.00088122278260416,0.00272534543878251
"3",82293958,82294358,401,"*",4.51961061322391,5.25192935631349,2.95766047548798,1.9940071875511,0.000881242734169664,0.00272534543878251
"15",38884934,38885334,401,"*",5.03611865884415,4.10023550121659,5.59905962837564,-1.22575413703582,0.00088144859222213,0.00272576612512008
"5",73764584,73764984,401,"*",4.8812864491002,3.96683153131899,5.43656833098557,-1.24569738806491,0.000882461979762561,0.00272868372782252
"12",9372659,9373059,401,"*",4.45085666086208,5.18910106120988,2.85948307074427,1.98094596187882,0.000883487473771402,0.00273163830009241
"9",70477141,70477541,401,"*",4.13860543071242,3.18243503260801,4.70865708290209,-1.43611644130978,0.000883625441355216,0.00273184849543013
"3",25449043,25449443,401,"*",6.00914217761721,6.46629848185926,5.33606336853518,1.036011448435,0.000884124680195103,0.00273303555792531
"6",82877328,82877728,401,"*",4.46753275777881,5.19697523669588,2.91960839524782,1.98350022855108,0.000884149430651489,0.00273303555792531
"4",24881502,24881902,401,"*",3.80801462721863,4.71789131374675,0.762465335450073,2.74076236646879,0.000884509788367565,0.00273393297877329
"11",4025672,4026072,401,"*",3.84273055281106,4.78187130559556,0.245261825098939,2.73327762275022,0.000884581622625005,0.00273393853041703
"8",79133052,79133452,401,"*",3.83827639043178,4.73342828303246,1.00377616859828,2.74785365372721,0.000885950324340127,0.00273795193655426
"19",57487487,57487887,401,"*",5.29209894527421,5.93814540580185,4.09160421471414,1.4562943643563,0.000886048457756663,0.00273803843797746
"10",68153577,68153977,401,"*",7.18346640135065,6.77402941825042,7.50202372100424,-0.656688925937611,0.000886446177262066,0.00273905062371763
"16",64822373,64822773,401,"*",2.86876553019924,3.86876553019924,0,2.75586377012015,0.000886726711109018,0.00273970058319935
"5",72549467,72549867,401,"*",2.97220435925287,3.97220435925287,0,2.76024044231994,0.000886996389345795,0.0027403169021063
"12",115541867,115542267,401,"*",4.85185162364797,5.44992467948261,3.81178957534115,1.59479393061807,0.000888856469120606,0.00274584617538168
"2",45816230,45816630,401,"*",5.51153419354172,6.01332902386893,4.73563856179776,1.26570739339555,0.000889489693857084,0.00274758488563039
"12",120529034,120529434,401,"*",3.8388252112831,2.66306069016913,4.47791923391247,-1.600885451419,0.000890037295265312,0.00274905885588554
"7",36887849,36888249,401,"*",3.81091727273224,4.74867140129377,0.245261825098939,2.74146628880016,0.000890541846234438,0.00275026249261534
"7",116684679,116685079,401,"*",2.93639824443487,3.93639824443487,0,2.76953465349321,0.000890567898210784,0.00275026249261534
"5",40108947,40109347,401,"*",4.44182558319676,5.22473726654606,2.6022298756635,2.12891096309348,0.000890747990673552,0.00275060104548233
"11",75948135,75948535,401,"*",3.21832025555532,4.21832025555532,0,2.78007301373011,0.000891670777832246,0.00275323278062662
"4",25156687,25157087,401,"*",5.13245541122476,5.69464779233186,4.19868575872455,1.51215031175944,0.000892051569476275,0.00275419069955757
"5",61464989,61465389,401,"*",3.86925261384363,4.76671279333942,1.00377616859828,2.74438457748611,0.000892550137457155,0.00275551207020247
"1",244092173,244092573,401,"*",3.3806406559134,1.84682141305758,4.1071563806147,-1.84573638124311,0.000892691472336398,0.00275573045651651
"7",129259163,129259563,401,"*",5.02834642449615,5.60299931780707,4.05884044333577,1.53099260857132,0.000893423199796815,0.0027577712007013
"4",48717236,48717636,401,"*",2.92683328925667,3.92683328925667,0,2.75765329600796,0.000893935938183979,0.00275896146944793
"9",4857129,4857529,401,"*",4.97527514983134,5.55835695367517,3.98090257500011,1.61159210149718,0.00089395880067635,0.00275896146944793
"12",46915072,46915472,401,"*",4.76105942663738,5.48903537048407,3.22022365789911,1.76933735021983,0.000894020843526241,0.00275896146944793
"7",19224964,19225364,401,"*",2.77806104615872,3.77806104615872,0,2.7551197741135,0.000894102594168969,0.00275899563346923
"7",28166243,28166643,401,"*",3.60606494701372,2.52895207221206,4.21584222281186,-1.75086979871517,0.000894422918076714,0.00275976591630105
"5",144060608,144061008,401,"*",3.86659381887795,4.78016621568181,0.762465335450073,2.73201688866079,0.000894745898154833,0.00276054427240546
"3",146582164,146582564,401,"*",2.79080808514158,3.79080808514158,0,2.76526948631402,0.000895090393155954,0.00276138887985795
"3",174094723,174095123,401,"*",3.96639353452138,4.9106315445889,0.245261825098939,2.73943906517757,0.000895183706086421,0.00276145850854145
"7",69658905,69659305,401,"*",2.85242912574158,3.85242912574158,0,2.76773713525046,0.000895534743953849,0.00276232309207732
"14",50410917,50411317,401,"*",4.42239747317247,5.17546134932094,2.75413351269392,1.9852052351281,0.000895723532529477,0.00276268711222251
"8",55352042,55352442,401,"*",5.43139982951511,3.83627797972621,6.17038873665687,-1.89739552821247,0.00089613581072122,0.00276374033116084
"15",51353434,51353834,401,"*",5.3789410738014,4.63650520060725,5.86670597163669,-1.09808544025114,0.000896513247917055,0.00276468594030986
"7",108308916,108309316,401,"*",6.93897316491498,6.55555213038368,7.24159336667032,-0.672496459902054,0.000896949413059798,0.00276569265821422
"8",128479256,128479656,401,"*",2.91088823372259,3.91088823372259,0,2.75278876212305,0.000896981402664072,0.00276569265821422
"2",238974435,238974835,401,"*",6.41943754740899,6.86214820987606,5.77748348867527,1.08870882649371,0.000897144560098855,0.00276597724535651
